## Angular power spectra, cl, in uK^2
## TT                      EE                      BB                      TE 
   1.601923268598e-06      4.500908362503e-08      4.346838227837e-09      -6.540268399115e-08      
   1.598308327369e-06      4.488237721129e-08      4.342156166708e-09      -6.517027765974e-08      
   1.594691209195e-06      4.475626346088e-08      4.337481510691e-09      -6.493824424930e-08      
   1.591072025583e-06      4.463074216079e-08      4.332814238903e-09      -6.470660259695e-08      
   1.587450888038e-06      4.450581309802e-08      4.328154330453e-09      -6.447537153976e-08      
   1.583827908066e-06      4.438147605952e-08      4.323501764463e-09      -6.424456991478e-08      
   1.580203197173e-06      4.425773083228e-08      4.318856520040e-09      -6.401421655911e-08      
   1.576576866865e-06      4.413457720326e-08      4.314218576299e-09      -6.378433030984e-08      
   1.572949028648e-06      4.401201495942e-08      4.309587912354e-09      -6.355493000400e-08      
   1.569319794028e-06      4.389004388775e-08      4.304964507321e-09      -6.332603447872e-08      
   1.565689274511e-06      4.376866377522e-08      4.300348340311e-09      -6.309766257102e-08      
   1.562057581603e-06      4.364787440884e-08      4.295739390438e-09      -6.286983311802e-08      
   1.558424826809e-06      4.352767557550e-08      4.291137636816e-09      -6.264256495677e-08      
   1.554791121636e-06      4.340806706225e-08      4.286543058560e-09      -6.241587692436e-08      
   1.551156577590e-06      4.328904865603e-08      4.281955634781e-09      -6.218978785787e-08      
   1.547521306177e-06      4.317062014381e-08      4.277375344596e-09      -6.196431659437e-08      
   1.543885418902e-06      4.305278131255e-08      4.272802167116e-09      -6.173948197095e-08      
   1.540249027271e-06      4.293553194925e-08      4.268236081456e-09      -6.151530282464e-08      
   1.536612242791e-06      4.281887184088e-08      4.263677066728e-09      -6.129179799258e-08      
   1.532975176968e-06      4.270280077442e-08      4.259125102051e-09      -6.106898631181e-08      
   1.529337941307e-06      4.258731853681e-08      4.254580166533e-09      -6.084688661940e-08      
   1.525700647314e-06      4.247242491508e-08      4.250042239291e-09      -6.062551775245e-08      
   1.522063406496e-06      4.235811969613e-08      4.245511299434e-09      -6.040489854800e-08      
   1.518426330358e-06      4.224440266698e-08      4.240987326083e-09      -6.018504784318e-08      
   1.514789530406e-06      4.213127361458e-08      4.236470298343e-09      -5.996598447503e-08      
   1.511153118145e-06      4.201873232593e-08      4.231960195337e-09      -5.974772728060e-08      
   1.507517205084e-06      4.190677858799e-08      4.227456996172e-09      -5.953029509702e-08      
   1.503881902726e-06      4.179541218771e-08      4.222960679968e-09      -5.931370676137e-08      
   1.500247322578e-06      4.168463291210e-08      4.218471225831e-09      -5.909798111068e-08      
   1.496613576147e-06      4.157444054812e-08      4.213988612880e-09      -5.888313698204e-08      
   1.492980774937e-06      4.146483488274e-08      4.209512820225e-09      -5.866919321255e-08      
   1.489349030454e-06      4.135581570291e-08      4.205043826984e-09      -5.845616863928e-08      
   1.485718454206e-06      4.124738279565e-08      4.200581612269e-09      -5.824408209926e-08      
   1.482089191787e-06      4.113953530150e-08      4.196126151429e-09      -5.803295030307e-08      
   1.478461525148e-06      4.103226977533e-08      4.191677404773e-09      -5.782278145500e-08      
   1.474835770331e-06      4.092558212568e-08      4.187235328844e-09      -5.761358163278e-08      
   1.471212243378e-06      4.081946826100e-08      4.182799880186e-09      -5.740535691419e-08      
   1.467591260328e-06      4.071392408981e-08      4.178371015340e-09      -5.719811337692e-08      
   1.463973137223e-06      4.060894552056e-08      4.173948690851e-09      -5.699185709877e-08      
   1.460358190104e-06      4.050452846181e-08      4.169532863263e-09      -5.678659415748e-08      
   1.456746735011e-06      4.040066882197e-08      4.165123489118e-09      -5.658233063080e-08      
   1.453139087987e-06      4.029736250957e-08      4.160720524958e-09      -5.637907259645e-08      
   1.449535565072e-06      4.019460543311e-08      4.156323927333e-09      -5.617682613219e-08      
   1.445936482307e-06      4.009239350108e-08      4.151933652780e-09      -5.597559731580e-08      
   1.442342155734e-06      3.999072262193e-08      4.147549657844e-09      -5.577539222500e-08      
   1.438752901392e-06      3.988958870417e-08      4.143171899071e-09      -5.557621693754e-08      
   1.435169035323e-06      3.978898765628e-08      4.138800333001e-09      -5.537807753117e-08      
   1.431590873569e-06      3.968891538679e-08      4.134434916181e-09      -5.518098008363e-08      
   1.428018732170e-06      3.958936780415e-08      4.130075605153e-09      -5.498493067270e-08      
   1.424452927168e-06      3.949034081687e-08      4.125722356458e-09      -5.478993537610e-08      
   1.420893774602e-06      3.939183033344e-08      4.121375126643e-09      -5.459600027159e-08      
   1.417341590515e-06      3.929383226233e-08      4.117033872250e-09      -5.440313143690e-08      
   1.413796690948e-06      3.919634251205e-08      4.112698549823e-09      -5.421133494980e-08      
   1.410259391941e-06      3.909935699108e-08      4.108369115904e-09      -5.402061688803e-08      
   1.406730009535e-06      3.900287160792e-08      4.104045527039e-09      -5.383098332935e-08      
   1.403208859772e-06      3.890688227102e-08      4.099727739771e-09      -5.364244035149e-08      
   1.399696258693e-06      3.881138488891e-08      4.095415710642e-09      -5.345499403221e-08      
   1.396192522338e-06      3.871637537009e-08      4.091109396195e-09      -5.326865044924e-08      
   1.392697966749e-06      3.862184962301e-08      4.086808752975e-09      -5.308341568034e-08      
   1.389212907966e-06      3.852780355620e-08      4.082513737527e-09      -5.289929580327e-08      
   1.385737662031e-06      3.843423307811e-08      4.078224306390e-09      -5.271629689579e-08      
   1.382272544985e-06      3.834113409725e-08      4.073940416110e-09      -5.253442503561e-08      
   1.378817872868e-06      3.824850252212e-08      4.069662023233e-09      -5.235368630048e-08      
   1.375373961723e-06      3.815633426120e-08      4.065389084298e-09      -5.217408676819e-08      
   1.371941127589e-06      3.806462522296e-08      4.061121555851e-09      -5.199563251643e-08      
   1.368519686508e-06      3.797337131590e-08      4.056859394435e-09      -5.181832962301e-08      
   1.365109954521e-06      3.788256844853e-08      4.052602556595e-09      -5.164218416565e-08      
   1.361712247669e-06      3.779221252933e-08      4.048350998872e-09      -5.146720222210e-08      
   1.358326881993e-06      3.770229946679e-08      4.044104677810e-09      -5.129338987009e-08      
   1.354954173534e-06      3.761282516938e-08      4.039863549955e-09      -5.112075318739e-08      
   1.351594438333e-06      3.752378554563e-08      4.035627571847e-09      -5.094929825176e-08      
   1.348247992430e-06      3.743517650399e-08      4.031396700032e-09      -5.077903114090e-08      
   1.344915109051e-06      3.734699377693e-08      4.027170896265e-09      -5.060995623539e-08      
   1.341595890150e-06      3.725923239280e-08      4.022950143165e-09      -5.044207112680e-08      
   1.338290394862e-06      3.717188720392e-08      4.018734428558e-09      -5.027537170955e-08      
   1.334998682327e-06      3.708495306256e-08      4.014523740279e-09      -5.010985387804e-08      
   1.331720811681e-06      3.699842482108e-08      4.010318066152e-09      -4.994551352660e-08      
   1.328456842062e-06      3.691229733177e-08      4.006117394009e-09      -4.978234654972e-08      
   1.325206832606e-06      3.682656544695e-08      4.001921711681e-09      -4.962034884169e-08      
   1.321970842452e-06      3.674122401891e-08      3.997731006996e-09      -4.945951629696e-08      
   1.318748930735e-06      3.665626790001e-08      3.993545267785e-09      -4.929984480989e-08      
   1.315541156595e-06      3.657169194250e-08      3.989364481878e-09      -4.914133027489e-08      
   1.312347579167e-06      3.648749099872e-08      3.985188637103e-09      -4.898396858637e-08      
   1.309168257590e-06      3.640365992099e-08      3.981017721292e-09      -4.882775563870e-08      
   1.306003251000e-06      3.632019356164e-08      3.976851722270e-09      -4.867268732623e-08      
   1.302852618535e-06      3.623708677292e-08      3.972690627874e-09      -4.851875954342e-08      
   1.299716419331e-06      3.615433440719e-08      3.968534425928e-09      -4.836596818462e-08      
   1.296594712527e-06      3.607193131673e-08      3.964383104264e-09      -4.821430914421e-08      
   1.293487557260e-06      3.598987235391e-08      3.960236650713e-09      -4.806377831662e-08      
   1.290395012667e-06      3.590815237096e-08      3.956095053101e-09      -4.791437159623e-08      
   1.287317137885e-06      3.582676622027e-08      3.951958299260e-09      -4.776608487741e-08      
   1.284253992051e-06      3.574570875409e-08      3.947826377019e-09      -4.761891405455e-08      
   1.281205634303e-06      3.566497482477e-08      3.943699274210e-09      -4.747285502208e-08      
   1.278172123778e-06      3.558455928460e-08      3.939576978663e-09      -4.732790367434e-08      
   1.275153519613e-06      3.550445698589e-08      3.935459478202e-09      -4.718405590575e-08      
   1.272149880946e-06      3.542466278097e-08      3.931346760663e-09      -4.704130761070e-08      
   1.269161266913e-06      3.534517152215e-08      3.927238813870e-09      -4.689965468358e-08      
   1.266187736653e-06      3.526597806174e-08      3.923135625659e-09      -4.675909301878e-08      
   1.263229349302e-06      3.518707725202e-08      3.919037183856e-09      -4.661961851067e-08      
   1.260286163998e-06      3.510846394536e-08      3.914943476294e-09      -4.648122705366e-08      
   1.257358239878e-06      3.503013299402e-08      3.910854490799e-09      -4.634391454214e-08      
   1.254445636079e-06      3.495207925033e-08      3.906770215199e-09      -4.620767687050e-08      
   1.251548411739e-06      3.487429756662e-08      3.902690637332e-09      -4.607250993314e-08      
   1.248666625994e-06      3.479678279516e-08      3.898615745018e-09      -4.593840962443e-08      
   1.245800337983e-06      3.471952978831e-08      3.894545526093e-09      -4.580537183877e-08      
   1.242949606841e-06      3.464253339835e-08      3.890479968386e-09      -4.567339247056e-08      
   1.240114491708e-06      3.456578847760e-08      3.886419059724e-09      -4.554246741416e-08      
   1.237295051719e-06      3.448928987834e-08      3.882362787939e-09      -4.541259256400e-08      
   1.234491346013e-06      3.441303245295e-08      3.878311140861e-09      -4.528376381445e-08      
   1.231703433726e-06      3.433701105367e-08      3.874264106319e-09      -4.515597705993e-08      
   1.228931373996e-06      3.426122053289e-08      3.870221672142e-09      -4.502922819476e-08      
   1.226175174708e-06      3.418565598411e-08      3.866183832040e-09      -4.490351232293e-08      
   1.223434638741e-06      3.411031346604e-08      3.862150603238e-09      -4.477882138642e-08      
   1.220709517720e-06      3.403518927854e-08      3.858122008834e-09      -4.465514653677e-08      
   1.217999563273e-06      3.396027972160e-08      3.854098071938e-09      -4.453247892552e-08      
   1.215304527025e-06      3.388558109508e-08      3.850078815647e-09      -4.441080970420e-08      
   1.212624160604e-06      3.381108969891e-08      3.846064263066e-09      -4.429013002437e-08      
   1.209958215635e-06      3.373680183301e-08      3.842054437301e-09      -4.417043103752e-08      
   1.207306443744e-06      3.366271379731e-08      3.838049361450e-09      -4.405170389525e-08      
   1.204668596560e-06      3.358882189174e-08      3.834049058621e-09      -4.393393974907e-08      
   1.202044425706e-06      3.351512241618e-08      3.830053551913e-09      -4.381712975051e-08      
   1.199433682811e-06      3.344161167056e-08      3.826062864429e-09      -4.370126505111e-08      
   1.196836119501e-06      3.336828595482e-08      3.822077019275e-09      -4.358633680242e-08      
   1.194251487401e-06      3.329514156885e-08      3.818096039552e-09      -4.347233615598e-08      
   1.191679538138e-06      3.322217481259e-08      3.814119948364e-09      -4.335925426330e-08      
   1.189120023340e-06      3.314938198594e-08      3.810148768812e-09      -4.324708227595e-08      
   1.186572694631e-06      3.307675938884e-08      3.806182524003e-09      -4.313581134545e-08      
   1.184037303639e-06      3.300430332117e-08      3.802221237037e-09      -4.302543262335e-08      
   1.181513601990e-06      3.293201008290e-08      3.798264931016e-09      -4.291593726119e-08      
   1.179001341310e-06      3.285987597390e-08      3.794313629042e-09      -4.280731641050e-08      
   1.176500273225e-06      3.278789729413e-08      3.790367354226e-09      -4.269956122279e-08      
   1.174010149363e-06      3.271607034347e-08      3.786426129661e-09      -4.259266284966e-08      
   1.171530721350e-06      3.264439142184e-08      3.782489978455e-09      -4.248661244258e-08      
   1.169061740811e-06      3.257285682921e-08      3.778558923711e-09      -4.238140115314e-08      
   1.166602959374e-06      3.250146286543e-08      3.774632988534e-09      -4.227702013287e-08      
   1.164154128664e-06      3.243020583046e-08      3.770712196021e-09      -4.217346053329e-08      
   1.161715000309e-06      3.235908202422e-08      3.766796569277e-09      -4.207071350595e-08      
   1.159285325934e-06      3.228808774659e-08      3.762886131409e-09      -4.196877020237e-08      
   1.156864857166e-06      3.221721929752e-08      3.758980905518e-09      -4.186762177411e-08      
   1.154453345632e-06      3.214647297693e-08      3.755080914704e-09      -4.176725937269e-08      
   1.152050542957e-06      3.207584508472e-08      3.751186182075e-09      -4.166767414969e-08      
   1.149656200768e-06      3.200533192079e-08      3.747296730729e-09      -4.156885725657e-08      
   1.147270070692e-06      3.193492978512e-08      3.743412583772e-09      -4.147079984495e-08      
   1.144891904355e-06      3.186463497757e-08      3.739533764305e-09      -4.137349306632e-08      
   1.142521453383e-06      3.179444379809e-08      3.735660295434e-09      -4.127692807222e-08      
   1.140158469403e-06      3.172435254659e-08      3.731792200261e-09      -4.118109601421e-08      
   1.137802704041e-06      3.165435752299e-08      3.727929501888e-09      -4.108598804382e-08      
   1.135453908924e-06      3.158445502720e-08      3.724072223416e-09      -4.099159531257e-08      
   1.133111835678e-06      3.151464135914e-08      3.720220387951e-09      -4.089790897202e-08      
   1.130776235929e-06      3.144491281872e-08      3.716374018595e-09      -4.080492017371e-08      
   1.128446877519e-06      3.137526611612e-08      3.712533135773e-09      -4.071261983996e-08      
   1.126123593144e-06      3.130569960243e-08      3.708697749187e-09      -4.062099797640e-08      
   1.123806231718e-06      3.123621203899e-08      3.704867865860e-09      -4.053004435943e-08      
   1.121494642153e-06      3.116680218711e-08      3.701043492815e-09      -4.043974876545e-08      
   1.119188673361e-06      3.109746880817e-08      3.697224637077e-09      -4.035010097085e-08      
   1.116888174254e-06      3.102821066350e-08      3.693411305670e-09      -4.026109075210e-08      
   1.114592993746e-06      3.095902651445e-08      3.689603505617e-09      -4.017270788554e-08      
   1.112302980748e-06      3.088991512234e-08      3.685801243941e-09      -4.008494214764e-08      
   1.110017984172e-06      3.082087524850e-08      3.682004527667e-09      -3.999778331477e-08      
   1.107737852932e-06      3.075190565430e-08      3.678213363815e-09      -3.991122116336e-08      
   1.105462435939e-06      3.068300510106e-08      3.674427759415e-09      -3.982524546980e-08      
   1.103191582105e-06      3.061417235012e-08      3.670647721484e-09      -3.973984601051e-08      
   1.100925140344e-06      3.054540616286e-08      3.666873257049e-09      -3.965501256188e-08      
   1.098662959567e-06      3.047670530056e-08      3.663104373136e-09      -3.957073490035e-08      
   1.096404888687e-06      3.040806852457e-08      3.659341076763e-09      -3.948700280231e-08      
   1.094150776616e-06      3.033949459626e-08      3.655583374959e-09      -3.940380604418e-08      
   1.091900472266e-06      3.027098227697e-08      3.651831274744e-09      -3.932113440235e-08      
   1.089653824550e-06      3.020253032803e-08      3.648084783142e-09      -3.923897765324e-08      
   1.087410682381e-06      3.013413751075e-08      3.644343907177e-09      -3.915732557330e-08      
   1.085170894670e-06      3.006580258650e-08      3.640608653875e-09      -3.907616793884e-08      
   1.082934310330e-06      2.999752431662e-08      3.636879030255e-09      -3.899549452638e-08      
   1.080700778274e-06      2.992930146244e-08      3.633155043346e-09      -3.891529511225e-08      
   1.078470147412e-06      2.986113278530e-08      3.629436700166e-09      -3.883555947289e-08      
   1.076242266660e-06      2.979301704658e-08      3.625724007742e-09      -3.875627738470e-08      
   1.074016984927e-06      2.972495300756e-08      3.622016973099e-09      -3.867743862413e-08      
   1.071794151127e-06      2.965693942959e-08      3.618315603256e-09      -3.859903296752e-08      
   1.069573614172e-06      2.958897507404e-08      3.614619905241e-09      -3.852105019132e-08      
   1.067355222975e-06      2.952105870222e-08      3.610929886074e-09      -3.844348007193e-08      
   1.065138826447e-06      2.945318907552e-08      3.607245552784e-09      -3.836631238577e-08      
   1.062924273502e-06      2.938536495521e-08      3.603566912388e-09      -3.828953690924e-08      
   1.060711413050e-06      2.931758510266e-08      3.599893971913e-09      -3.821314341874e-08      
   1.058500094006e-06      2.924984827925e-08      3.596226738383e-09      -3.813712169069e-08      
   1.056290165282e-06      2.918215324625e-08      3.592565218820e-09      -3.806146150151e-08      
   1.054081475788e-06      2.911449876503e-08      3.588909420250e-09      -3.798615262757e-08      
   1.051873874439e-06      2.904688359695e-08      3.585259349693e-09      -3.791118484532e-08      
   1.049667210146e-06      2.897930650334e-08      3.581615014178e-09      -3.783654793117e-08      
   1.047461331821e-06      2.891176624553e-08      3.577976420723e-09      -3.776223166150e-08      
   1.045256088377e-06      2.884426158485e-08      3.574343576356e-09      -3.768822581274e-08      
   1.043051328727e-06      2.877679128266e-08      3.570716488097e-09      -3.761452016127e-08      
   1.040846951489e-06      2.870935444000e-08      3.567095156362e-09      -3.754110477822e-08      
   1.038643054110e-06      2.864195151688e-08      3.563479555128e-09      -3.746797091339e-08      
   1.036439783740e-06      2.857458331295e-08      3.559869651760e-09      -3.739511011135e-08      
   1.034237287532e-06      2.850725062791e-08      3.556265413629e-09      -3.732251391652e-08      
   1.032035712638e-06      2.843995426145e-08      3.552666808099e-09      -3.725017387349e-08      
   1.029835206211e-06      2.837269501325e-08      3.549073802539e-09      -3.717808152676e-08      
   1.027635915402e-06      2.830547368301e-08      3.545486364314e-09      -3.710622842086e-08      
   1.025437987364e-06      2.823829107043e-08      3.541904460793e-09      -3.703460610025e-08      
   1.023241569249e-06      2.817114797517e-08      3.538328059345e-09      -3.696320610947e-08      
   1.021046808209e-06      2.810404519694e-08      3.534757127333e-09      -3.689201999306e-08      
   1.018853851396e-06      2.803698353543e-08      3.531191632125e-09      -3.682103929552e-08      
   1.016662845962e-06      2.796996379031e-08      3.527631541094e-09      -3.675025556135e-08      
   1.014473939060e-06      2.790298676129e-08      3.524076821598e-09      -3.667966033506e-08      
   1.012287277841e-06      2.783605324804e-08      3.520527441011e-09      -3.660924516121e-08      
   1.010103009458e-06      2.776916405027e-08      3.516983366698e-09      -3.653900158425e-08      
   1.007921281062e-06      2.770231996766e-08      3.513444566026e-09      -3.646892114875e-08      
   1.005742239807e-06      2.763552179992e-08      3.509911006364e-09      -3.639899539919e-08      
   1.003566032843e-06      2.756877034669e-08      3.506382655077e-09      -3.632921588012e-08      
   1.001392807324e-06      2.750206640769e-08      3.502859479532e-09      -3.625957413602e-08      
   9.992227104012e-07      2.743541078261e-08      3.499341447097e-09      -3.619006171143e-08      
   9.970558892272e-07      2.736880427114e-08      3.495828525139e-09      -3.612067015083e-08      
   9.948924909533e-07      2.730224767298e-08      3.492320681028e-09      -3.605139099875e-08      
   9.927326627326e-07      2.723574178777e-08      3.488817882126e-09      -3.598221579972e-08      
   9.905765517167e-07      2.716928741527e-08      3.485320095804e-09      -3.591313609826e-08      
   9.884243050579e-07      2.710288535509e-08      3.481827289429e-09      -3.584414343883e-08      
   9.862760699083e-07      2.703653640698e-08      3.478339430366e-09      -3.577522936603e-08      
   9.841319934200e-07      2.697024137062e-08      3.474856485983e-09      -3.570638542431e-08      
   9.819922227451e-07      2.690400104570e-08      3.471378423650e-09      -3.563760315819e-08      
   9.798569050360e-07      2.683781623187e-08      3.467905210732e-09      -3.556887411221e-08      
   9.777261874446e-07      2.677168772886e-08      3.464436814592e-09      -3.550018983086e-08      
   9.756002171229e-07      2.670561633633e-08      3.460973202607e-09      -3.543154185867e-08      
   9.734791412235e-07      2.663960285402e-08      3.457514342136e-09      -3.536292174015e-08      
   9.713631068983e-07      2.657364808156e-08      3.454060200547e-09      -3.529432101982e-08      
   9.692522612994e-07      2.650775281867e-08      3.450610745210e-09      -3.522573124219e-08      
   9.671467515790e-07      2.644191786504e-08      3.447165943493e-09      -3.515714395179e-08      
   9.650467248892e-07      2.637614402035e-08      3.443725762759e-09      -3.508855069309e-08      
   9.629523283821e-07      2.631043208430e-08      3.440290170379e-09      -3.501994301066e-08      
   9.608637092098e-07      2.624478285656e-08      3.436859133719e-09      -3.495131244897e-08      
   9.587810145245e-07      2.617919713683e-08      3.433432620145e-09      -3.488265055256e-08      
   9.567043909630e-07      2.611367587250e-08      3.430010597244e-09      -3.481394981364e-08      
   9.546339830995e-07      2.604822060175e-08      3.426593033484e-09      -3.474520651542e-08      
   9.525699349930e-07      2.598283301045e-08      3.423179897543e-09      -3.467641788872e-08      
   9.505123907024e-07      2.591751478448e-08      3.419771158108e-09      -3.460758116443e-08      
   9.484614942866e-07      2.585226760972e-08      3.416366783866e-09      -3.453869357343e-08      
   9.464173898043e-07      2.578709317204e-08      3.412966743495e-09      -3.446975234660e-08      
   9.443802213150e-07      2.572199315732e-08      3.409571005682e-09      -3.440075471482e-08      
   9.423501328771e-07      2.565696925143e-08      3.406179539108e-09      -3.433169790893e-08      
   9.403272685495e-07      2.559202314027e-08      3.402792312464e-09      -3.426257915985e-08      
   9.383117723914e-07      2.552715650969e-08      3.399409294425e-09      -3.419339569845e-08      
   9.363037884615e-07      2.546237104558e-08      3.396030453681e-09      -3.412414475558e-08      
   9.343034608189e-07      2.539766843381e-08      3.392655758912e-09      -3.405482356213e-08      
   9.323109335224e-07      2.533305036027e-08      3.389285178805e-09      -3.398542934898e-08      
   9.303263506309e-07      2.526851851083e-08      3.385918682043e-09      -3.391595934699e-08      
   9.283498562032e-07      2.520407457136e-08      3.382556237311e-09      -3.384641078706e-08      
   9.263815942984e-07      2.513972022774e-08      3.379197813287e-09      -3.377678090006e-08      
   9.244217089752e-07      2.507545716585e-08      3.375843378663e-09      -3.370706691685e-08      
   9.224703442928e-07      2.501128707157e-08      3.372492902118e-09      -3.363726606830e-08      
   9.205276443100e-07      2.494721163076e-08      3.369146352338e-09      -3.356737558530e-08      
   9.185937530855e-07      2.488323252932e-08      3.365803698003e-09      -3.349739269875e-08      
   9.166688146782e-07      2.481935145312e-08      3.362464907802e-09      -3.342731463948e-08      
   9.147529731475e-07      2.475557008802e-08      3.359129950417e-09      -3.335713863841e-08      
   9.128463725521e-07      2.469189011992e-08      3.355798794530e-09      -3.328686192637e-08      
   9.109491569505e-07      2.462831323469e-08      3.352471408829e-09      -3.321648173426e-08      
   9.090614704021e-07      2.456484111819e-08      3.349147761992e-09      -3.314599529296e-08      
   9.071834569654e-07      2.450147545632e-08      3.345827822709e-09      -3.307539983335e-08      
   9.053152606998e-07      2.443821793494e-08      3.342511559658e-09      -3.300469258628e-08      
   9.034570256638e-07      2.437507023994e-08      3.339198941530e-09      -3.293387078264e-08      
   9.016088959165e-07      2.431203405719e-08      3.335889937002e-09      -3.286293165331e-08      
   8.997710155166e-07      2.424911107257e-08      3.332584514760e-09      -3.279187242919e-08      
   8.979435285233e-07      2.418630297195e-08      3.329282643490e-09      -3.272069034111e-08      
   8.961265789955e-07      2.412361144121e-08      3.325984291876e-09      -3.264938261995e-08      
   8.943203109920e-07      2.406103816623e-08      3.322689428598e-09      -3.257794649661e-08      
   8.925248685716e-07      2.399858483289e-08      3.319398022342e-09      -3.250637920196e-08      
   8.907403957933e-07      2.393625312706e-08      3.316110041792e-09      -3.243467796686e-08      
   8.889670367160e-07      2.387404473461e-08      3.312825455636e-09      -3.236284002221e-08      
   8.872049353990e-07      2.381196134144e-08      3.309544232549e-09      -3.229086259885e-08      
   8.854542359003e-07      2.375000463340e-08      3.306266341222e-09      -3.221874292771e-08      
   8.837150822797e-07      2.368817629638e-08      3.302991750336e-09      -3.214647823963e-08      
   8.819875700870e-07      2.362647796970e-08      3.299720435203e-09      -3.207406686393e-08      
   8.802716008382e-07      2.356491110642e-08      3.296452397639e-09      -3.200151152385e-08      
   8.785670275404e-07      2.350347711306e-08      3.293187646089e-09      -3.192881604106e-08      
   8.768737032008e-07      2.344217739614e-08      3.289926188999e-09      -3.185598423722e-08      
   8.751914808264e-07      2.338101336215e-08      3.286668034811e-09      -3.178301993400e-08      
   8.735202134245e-07      2.331998641760e-08      3.283413191973e-09      -3.170992695308e-08      
   8.718597540022e-07      2.325909796903e-08      3.280161668927e-09      -3.163670911611e-08      
   8.702099555665e-07      2.319834942292e-08      3.276913474116e-09      -3.156337024477e-08      
   8.685706711248e-07      2.313774218579e-08      3.273668615990e-09      -3.148991416074e-08      
   8.669417536844e-07      2.307727766416e-08      3.270427102987e-09      -3.141634468568e-08      
   8.653230562519e-07      2.301695726453e-08      3.267188943554e-09      -3.134266564125e-08      
   8.637144318349e-07      2.295678239342e-08      3.263954146137e-09      -3.126888084917e-08      
   8.621157334405e-07      2.289675445733e-08      3.260722719182e-09      -3.119499413104e-08      
   8.605268140759e-07      2.283687486278e-08      3.257494671128e-09      -3.112100930858e-08      
   8.589475267481e-07      2.277714501627e-08      3.254270010422e-09      -3.104693020344e-08      
   8.573777244644e-07      2.271756632432e-08      3.251048745510e-09      -3.097276063729e-08      
   8.558172602318e-07      2.265814019345e-08      3.247830884835e-09      -3.089850443181e-08      
   8.542659870572e-07      2.259886803015e-08      3.244616436841e-09      -3.082416540866e-08      
   8.527237579485e-07      2.253975124094e-08      3.241405409976e-09      -3.074974738952e-08      
   8.511904259123e-07      2.248079123233e-08      3.238197812678e-09      -3.067525419606e-08      
   8.496658439558e-07      2.242198941084e-08      3.234993653397e-09      -3.060068964995e-08      
   8.481498650863e-07      2.236334718297e-08      3.231792940578e-09      -3.052605757286e-08      
   8.466423423112e-07      2.230486595522e-08      3.228595682660e-09      -3.045136178643e-08      
   8.451431286371e-07      2.224654713413e-08      3.225401888093e-09      -3.037660611238e-08      
   8.436520770715e-07      2.218839212619e-08      3.222211565317e-09      -3.030179437236e-08      
   8.421690406212e-07      2.213040233792e-08      3.219024722782e-09      -3.022693038803e-08      
   8.406938722941e-07      2.207257917582e-08      3.215841368926e-09      -3.015201798106e-08      
   8.392264250967e-07      2.201492404641e-08      3.212661512200e-09      -3.007706097314e-08      
   8.377665520363e-07      2.195743835620e-08      3.209485161042e-09      -3.000206318594e-08      
   8.363141061202e-07      2.190012351170e-08      3.206312323900e-09      -2.992702844110e-08      
   8.348689403553e-07      2.184298091942e-08      3.203143009220e-09      -2.985196056031e-08      
   8.334309077490e-07      2.178601198587e-08      3.199977225446e-09      -2.977686336524e-08      
   8.319998613084e-07      2.172921811756e-08      3.196814981018e-09      -2.970174067756e-08      
   8.305756540407e-07      2.167260072100e-08      3.193656284385e-09      -2.962659631896e-08      
   8.291581389529e-07      2.161616120271e-08      3.190501143990e-09      -2.955143411108e-08      
   8.277471690521e-07      2.155990096919e-08      3.187349568277e-09      -2.947625787559e-08      
   8.263425973458e-07      2.150382142695e-08      3.184201565692e-09      -2.940107143419e-08      
   8.249442768410e-07      2.144792398251e-08      3.181057144680e-09      -2.932587860850e-08      
   8.235520605445e-07      2.139221004238e-08      3.177916313681e-09      -2.925068322026e-08      
   8.221657863416e-07      2.133668084023e-08      3.174779083551e-09      -2.917548941976e-08      
   8.207852316264e-07      2.128133691838e-08      3.171645474761e-09      -2.910030267207e-08      
   8.194101586717e-07      2.122617864634e-08      3.168515510194e-09      -2.902512877097e-08      
   8.180403297489e-07      2.117120639358e-08      3.165389212727e-09      -2.894997351012e-08      
   8.166755071309e-07      2.111642052960e-08      3.162266605245e-09      -2.887484268334e-08      
   8.153154530894e-07      2.106182142390e-08      3.159147710624e-09      -2.879974208434e-08      
   8.139599298970e-07      2.100740944596e-08      3.156032551743e-09      -2.872467750683e-08      
   8.126086998255e-07      2.095318496527e-08      3.152921151489e-09      -2.864965474457e-08      
   8.112615251474e-07      2.089914835132e-08      3.149813532737e-09      -2.857467959129e-08      
   8.099181681344e-07      2.084529997361e-08      3.146709718370e-09      -2.849975784074e-08      
   8.085783910593e-07      2.079164020162e-08      3.143609731268e-09      -2.842489528664e-08      
   8.072419561940e-07      2.073816940485e-08      3.140513594308e-09      -2.835009772276e-08      
   8.059086258106e-07      2.068488795279e-08      3.137421330377e-09      -2.827537094279e-08      
   8.045781621814e-07      2.063179621493e-08      3.134332962348e-09      -2.820072074051e-08      
   8.032503275785e-07      2.057889456075e-08      3.131248513109e-09      -2.812615290964e-08      
   8.019248842740e-07      2.052618335975e-08      3.128168005533e-09      -2.805167324394e-08      
   8.006015945405e-07      2.047366298143e-08      3.125091462505e-09      -2.797728753712e-08      
   7.992802206496e-07      2.042133379526e-08      3.122018906903e-09      -2.790300158290e-08      
