## TT                      EE                      BB                      TE 
   7.875848522161e-01      7.702358067101e-01      7.693962430708e-01      7.788620250078e-01      
   7.843364293781e-01      7.694847681788e-01      7.688814779406e-01      7.768751093543e-01      
   7.813886290058e-01      7.686131650856e-01      7.682494648500e-01      7.749745720358e-01      
   7.790258697984e-01      7.677068081169e-01      7.675260770084e-01      7.733456303254e-01      
   7.776530222961e-01      7.667535652765e-01      7.667433265405e-01      7.721840631569e-01      
   7.775902056273e-01      7.658496560540e-01      7.659374400289e-01      7.716976036834e-01      
   7.793233634242e-01      7.650473371034e-01      7.651465095704e-01      7.721523579774e-01      
   7.830959975267e-01      7.643512069358e-01      7.644077788857e-01      7.736668345329e-01      
   7.891889486381e-01      7.638592476676e-01      7.637547050744e-01      7.764208115283e-01      
   7.975593393034e-01      7.635528219905e-01      7.632140230946e-01      7.803708632631e-01      
   8.079286933611e-01      7.634809927082e-01      7.628031056601e-01      7.853904766705e-01      
   8.199048935809e-01      7.635953353720e-01      7.625279381743e-01      7.912493615714e-01      
   8.327790069847e-01      7.638941798690e-01      7.623820103401e-01      7.975932776501e-01      
   8.455680915023e-01      7.643213052021e-01      7.623463651741e-01      8.039189681394e-01      
   8.573227602425e-01      7.648699194247e-01      7.623909459072e-01      8.097779884311e-01      
   8.670397915418e-01      7.654625625327e-01      7.624772444768e-01      8.146695653156e-01      
   8.738099674241e-01      7.660153158891e-01      7.625620875931e-01      8.181392413419e-01      
   8.769145159840e-01      7.664819855538e-01      7.626022133853e-01      8.198409476065e-01      
   8.759519131640e-01      7.668175659510e-01      7.625591233287e-01      8.195702007409e-01      
   8.706942596237e-01      7.669018829473e-01      7.624035809600e-01      8.171518017950e-01      
   8.614431906802e-01      7.667684247155e-01      7.621191090475e-01      8.127283914690e-01      
   8.487200198407e-01      7.663455106904e-01      7.617039310798e-01      8.064817276529e-01      
   8.332674403000e-01      7.656033243917e-01      7.611710041404e-01      7.987191761821e-01      
   8.159805239428e-01      7.645774359812e-01      7.605460647865e-01      7.898609351061e-01      
   7.981301661433e-01      7.633294536402e-01      7.598639081123e-01      7.805358823629e-01      
   7.807235905010e-01      7.619053395335e-01      7.591633928108e-01      7.712570727730e-01      
   7.648223420317e-01      7.603715188072e-01      7.584818715116e-01      7.625936833126e-01      
   7.512060767778e-01      7.588675921653e-01      7.578498584610e-01      7.550271165358e-01      
   7.406096647395e-01      7.574556125432e-01      7.572867485063e-01      7.489852784005e-01      
   7.333549331481e-01      7.562693139066e-01      7.567982837892e-01      7.447239972915e-01      
   7.297028824661e-01      7.553421536086e-01      7.563762307936e-01      7.424118444208e-01      
   7.294179895431e-01      7.547376943024e-01      7.560004019577e-01      7.419698454859e-01      
   7.322302564182e-01      7.544627734791e-01      7.556427775981e-01      7.432633921313e-01      
   7.375535273359e-01      7.544853126105e-01      7.552731196426e-01      7.459713825872e-01      
   7.447312876596e-01      7.547573366173e-01      7.548651892690e-01      7.497275526280e-01      
   7.529321835566e-01      7.551225001348e-01      7.544025442275e-01      7.540265465348e-01      
   7.613698989051e-01      7.555294144438e-01      7.538829274716e-01      7.584440347810e-01      
   7.691626156036e-01      7.558457310702e-01      7.533204597345e-01      7.624751009067e-01      
   7.757210920681e-01      7.559338931160e-01      7.527451771694e-01      7.657635830328e-01      
   7.803948966700e-01      7.558075055724e-01      7.521998553415e-01      7.680028126339e-01      
   7.828067124584e-01      7.553580123141e-01      7.517344729892e-01      7.689598964502e-01      
   7.828870261338e-01      7.546439017474e-01      7.513990368240e-01      7.686357525051e-01      
   7.806398403048e-01      7.537270941259e-01      7.512357628115e-01      7.670654459640e-01      
   7.764274219396e-01      7.526854393383e-01      7.512717481615e-01      7.644642667888e-01      
   7.706946605359e-01      7.516610348444e-01      7.515132426588e-01      7.611183522209e-01      
   7.642451265076e-01      7.507413373884e-01      7.519424307262e-01      7.574631399395e-01      
   7.577665020100e-01      7.501054642350e-01      7.525172889481e-01      7.539262522104e-01      
   7.520749485982e-01      7.498027284339e-01      7.531746413511e-01      7.509379790939e-01      
   7.478709785331e-01      7.498629352889e-01      7.538360719659e-01      7.488662945948e-01      
   7.456258031186e-01      7.503520436391e-01      7.544159508197e-01      7.479851904684e-01      
   7.458655879817e-01      7.511433524478e-01      7.548305496593e-01      7.484998184582e-01      
   7.484759811767e-01      7.522353143847e-01      7.550071023119e-01      7.503532934624e-01      
   7.533437206918e-01      7.534497994573e-01      7.548917045920e-01      7.533967582076e-01      
   7.600264537375e-01      7.546557282360e-01      7.544551283272e-01      7.573363301228e-01      
   7.678739344745e-01      7.557658226609e-01      7.536959080700e-01      7.617958229001e-01      
   7.760956432599e-01      7.566455437845e-01      7.526404073003e-01      7.663088868225e-01      
   7.839236960660e-01      7.572103967376e-01      7.513399410542e-01      7.704512787387e-01      
   7.903484123172e-01      7.573474103039e-01      7.498653790170e-01      7.736719739698e-01      
   7.948781611672e-01      7.571574303061e-01      7.482999318895e-01      7.757885703694e-01      
   7.969036171176e-01      7.565831166154e-01      7.467309958877e-01      7.764816947494e-01      
   7.962680787295e-01      7.557296026893e-01      7.452419753056e-01      7.757340773567e-01      
   7.929776199350e-01      7.546362675620e-01      7.439049264176e-01      7.735694353889e-01      
   7.873575537744e-01      7.533980354853e-01      7.427746971509e-01      7.701906479815e-01      
   7.800170168004e-01      7.521782378244e-01      7.418850185664e-01      7.659711647118e-01      
   7.716707173358e-01      7.510434733186e-01      7.412467768978e-01      7.612872360720e-01      
   7.631718915304e-01      7.500223036716e-01      7.408484856172e-01      7.565685297334e-01      
   7.554124617532e-01      7.491680700412e-01      7.406587960105e-01      7.522837869160e-01      
   7.491125853986e-01      7.485576460672e-01      7.406307316483e-01      7.488350643268e-01      
   7.448787898940e-01      7.481084304038e-01      7.407072050507e-01      7.464918635516e-01      
   7.429531672851e-01      7.478994212491e-01      7.408272774421e-01      7.454221916657e-01      
   7.434616574139e-01      7.478764596254e-01      7.409325639979e-01      7.456657912322e-01      
   7.460531558152e-01      7.479690028995e-01      7.409731770054e-01      7.470104651644e-01      
   7.502202172266e-01      7.481177083415e-01      7.409126416298e-01      7.491682252092e-01      
   7.552257521115e-01      7.482324142939e-01      7.407313092461e-01      7.517209507785e-01      
   7.602343135051e-01      7.482691246384e-01      7.404279226909e-01      7.542279922454e-01      
   7.643862657449e-01      7.481658085517e-01      7.400191484452e-01      7.562325492577e-01      
   7.670153216441e-01      7.478731074723e-01      7.395370783969e-01      7.573837416243e-01      
   7.676358311605e-01      7.473860839049e-01      7.390249139801e-01      7.574432900991e-01      
   7.660443970842e-01      7.466026143235e-01      7.385312656532e-01      7.562610326805e-01      
   7.623121505033e-01      7.455726674741e-01      7.381037041002e-01      7.538959500479e-01      
   7.568759876568e-01      7.444284413393e-01      7.377823471555e-01      7.506264129235e-01      
   7.504098743532e-01      7.432062254103e-01      7.375943177397e-01      7.467993641057e-01      
   7.436675495644e-01      7.420135521322e-01      7.375498362361e-01      7.428400905025e-01      
   7.375122921142e-01      7.409690199075e-01      7.376405142073e-01      7.392386355282e-01      
   7.326340958932e-01      7.401629641352e-01      7.378401215604e-01      7.363889081476e-01      
   7.296514488028e-01      7.397461127783e-01      7.381077531309e-01      7.346814431677e-01      
   7.289015460153e-01      7.397344854675e-01      7.383929780593e-01      7.342980390128e-01      
   7.304690654725e-01      7.401529656534e-01      7.386422675458e-01      7.352950735096e-01      
   7.340576169148e-01      7.409502428361e-01      7.388058044265e-01      7.374958776215e-01      
   7.392926938873e-01      7.421325119720e-01      7.388437098395e-01      7.407112419811e-01      
   7.454644592149e-01      7.434995752265e-01      7.387307934821e-01      7.444813689897e-01      
   7.518123447976e-01      7.449531958910e-01      7.384591439532e-01      7.483749120376e-01      
   7.577515950156e-01      7.462387295093e-01      7.380382028646e-01      7.519731295386e-01      
   7.624899910200e-01      7.472406852298e-01      7.374923644722e-01      7.548268300549e-01      
   7.656888330230e-01      7.478073335579e-01      7.368565438812e-01      7.566952653202e-01      
   7.669963978171e-01      7.478222418582e-01      7.361704855688e-01      7.573486421145e-01      
   7.663535672923e-01      7.471871666740e-01      7.354727751780e-01      7.567096871427e-01      
   7.638390118629e-01      7.458574501710e-01      7.347955354433e-01      7.547946858114e-01      
   7.595978618700e-01      7.439332673996e-01      7.341606335224e-01      7.517247629889e-01      
   7.540240759316e-01      7.414469341234e-01      7.335779378827e-01      7.477090606344e-01      
   7.474153411253e-01      7.385618393453e-01      7.330457958877e-01      7.429754027533e-01      
   7.400993547505e-01      7.354402134750e-01      7.325535227012e-01      7.377661061952e-01      
   7.323127611836e-01      7.322273265952e-01      7.320853579504e-01      7.322700426434e-01      
   7.244413339599e-01      7.290978884652e-01      7.316251080232e-01      7.267658817715e-01      
   7.166151659636e-01      7.262437782609e-01      7.311605848755e-01      7.214134083093e-01      
   7.090344578396e-01      7.237695502804e-01      7.306869962827e-01      7.163641187859e-01      
   7.019776210500e-01      7.217776178834e-01      7.302086353948e-01      7.118087770806e-01      
   6.955446514546e-01      7.203327302357e-01      7.297385307723e-01      7.078301899348e-01      
   6.899613729621e-01      7.194279960116e-01      7.292960971617e-01      7.045406502648e-01      
   6.854253883690e-01      7.190834223307e-01      7.289032005550e-01      7.020527288037e-01      
   6.821517123226e-01      7.192205414109e-01      7.285793464767e-01      7.004409495889e-01      
   6.802122499230e-01      7.197662596743e-01      7.283368640629e-01      6.997098162179e-01      
   6.798563295542e-01      7.206632494125e-01      7.281769665490e-01      6.999624787017e-01      
   6.810123212391e-01      7.217777275947e-01      7.280874299665e-01      7.010987988065e-01      
   6.836453886643e-01      7.229751459858e-01      7.280423788274e-01      7.030352940444e-01      
   6.877277068754e-01      7.242368087645e-01      7.280043453640e-01      7.057462148155e-01      
   6.930216268727e-01      7.254944465333e-01      7.279284244797e-01      7.090721695453e-01      
   6.992640062126e-01      7.265574147908e-01      7.277680243134e-01      7.127800843248e-01      
   7.062735023251e-01      7.275519756534e-01      7.274814529878e-01      7.168337896390e-01      
   7.137143658437e-01      7.284116489766e-01      7.270384220119e-01      7.210255599648e-01      
   7.213138887961e-01      7.291629378918e-01      7.264255136552e-01      7.252277947629e-01      
   7.288474024185e-01      7.298444419188e-01      7.256497649575e-01      7.293457517955e-01      
   7.360556598216e-01      7.305357332015e-01      7.247397538646e-01      7.332905025465e-01      
   7.427624740783e-01      7.312295871524e-01      7.237438987250e-01      7.369734712136e-01      
   7.487521347504e-01      7.319386905682e-01      7.227260506383e-01      7.402976813886e-01      
   7.538847398774e-01      7.326925651323e-01      7.217588151503e-01      7.432131214362e-01      
   7.579739652091e-01      7.332901226997e-01      7.209153405338e-01      7.455298933989e-01      
   7.609112346149e-01      7.337952881911e-01      7.202605234497e-01      7.472302715308e-01      
   7.625528356749e-01      7.341392040554e-01      7.198426907851e-01      7.482111545764e-01      
   7.628860374288e-01      7.341679649979e-01      7.196868079851e-01      7.483892634348e-01      
   7.618311460961e-01      7.339136212183e-01      7.197901334190e-01      7.477421047315e-01      
   7.594702550931e-01      7.333080336090e-01      7.201209871989e-01      7.462745066976e-01      
   7.558744692452e-01      7.323629452277e-01      7.206209475417e-01      7.440258412978e-01      
   7.513774063144e-01      7.311756658752e-01      7.212103640044e-01      7.412077140623e-01      
   7.461736889852e-01      7.296997758685e-01      7.217966388466e-01      7.378907599445e-01      
   7.406312289927e-01      7.281862691533e-01      7.222843396342e-01      7.343823877645e-01      
   7.350832559435e-01      7.266704532192e-01      7.225859288137e-01      7.308647499711e-01      
   7.299133685129e-01      7.253182978859e-01      7.226317735925e-01      7.276122058171e-01      
   7.254625445106e-01      7.241789883986e-01      7.223781522749e-01      7.248204823298e-01      
   7.218869046426e-01      7.234059851127e-01      7.218121970146e-01      7.226460457187e-01      
   7.194262156904e-01      7.228700422384e-01      7.209530831183e-01      7.211460732220e-01      
   7.180529721434e-01      7.226356827718e-01      7.198492511578e-01      7.203406831432e-01      
   7.178492729928e-01      7.226359712004e-01      7.185719756506e-01      7.202386455646e-01      
   7.186545053772e-01      7.226315816830e-01      7.172061051840e-01      7.206402999447e-01      
   7.202892128529e-01      7.226745682007e-01      7.158392172873e-01      7.214809047217e-01      
   7.226109412062e-01      7.226325800561e-01      7.145506835009e-01      7.226217605501e-01      
   7.254543164124e-01      7.224510423496e-01      7.134021724554e-01      7.239511220166e-01      
   7.287061319447e-01      7.221133751115e-01      7.124309140536e-01      7.254022638530e-01      
   7.321983827561e-01      7.215387716604e-01      7.116466329210e-01      7.268490363931e-01      
   7.358771709723e-01      7.209944525203e-01      7.110325013846e-01      7.283978020336e-01      
   7.396463797268e-01      7.203530022591e-01      7.105498539637e-01      7.299359494135e-01      
   7.434650243343e-01      7.198628719433e-01      7.101458452546e-01      7.315687716180e-01      
   7.472999443761e-01      7.194449549502e-01      7.097628076296e-01      7.332401890349e-01      
   7.509338524859e-01      7.193171732562e-01      7.093478365659e-01      7.349555197919e-01      
   7.541937824717e-01      7.193399480152e-01      7.088611314160e-01      7.365607349544e-01      
   7.568994358508e-01      7.196609346469e-01      7.082818476062e-01      7.380453613689e-01      
   7.588219447665e-01      7.201194748459e-01      7.076106391589e-01      7.392174648686e-01      
   7.597716735432e-01      7.206917867716e-01      7.068686233576e-01      7.399737866602e-01      
   7.595119745421e-01      7.211159656462e-01      7.060930917430e-01      7.400650045380e-01      
   7.579726019725e-01      7.215206110131e-01      7.053308202627e-01      7.395220449090e-01      
   7.551857931444e-01      7.216549377437e-01      7.046302007005e-01      7.382300160089e-01      
   7.512096591603e-01      7.216302468364e-01      7.040335595340e-01      7.362714253356e-01      
   7.463340114869e-01      7.211906542763e-01      7.035709289121e-01      7.336546285909e-01      
   7.408496637355e-01      7.205679050993e-01      7.032562167566e-01      7.306384127538e-01      
   7.350722925154e-01      7.196239648311e-01      7.030862583319e-01      7.273071136579e-01      
   7.294989315060e-01      7.184731190503e-01      7.030427108939e-01      7.239650355252e-01      
   7.243759483450e-01      7.171882077019e-01      7.030962688774e-01      7.207731183222e-01      
   7.199749796418e-01      7.158489112461e-01      7.032123079799e-01      7.179089812093e-01      
   7.164137504809e-01      7.145906814665e-01      7.033568671030e-01      7.155016353357e-01      
   7.136428676176e-01      7.134255501288e-01      7.035018738427e-01      7.135342005998e-01      
   7.115685314670e-01      7.124089309706e-01      7.036287080983e-01      7.119886072225e-01      
   7.098824658416e-01      7.115215195411e-01      7.037295445361e-01      7.107015201836e-01      
   7.083664209289e-01      7.108956914180e-01      7.038063550022e-01      7.096299293178e-01      
   7.066073342985e-01      7.104152930398e-01      7.038679033542e-01      7.085087553868e-01      
   7.044547243338e-01      7.101724565710e-01      7.039254399828e-01      7.073078128532e-01      
   7.017563305163e-01      7.100143871401e-01      7.039880294302e-01      7.058732824900e-01      
   6.985041127615e-01      7.099444517750e-01      7.040584824069e-01      7.042010504089e-01      
   6.948994802047e-01      7.099557924784e-01      7.041307151512e-01      7.023872942768e-01      
   6.912512313023e-01      7.099250528717e-01      7.041890640148e-01      7.005259216688e-01      
   6.879640740230e-01      7.097885427368e-01      7.042097053044e-01      6.987911115320e-01      
   6.854814783085e-01      7.094372668284e-01      7.041639414123e-01      6.973565131499e-01      
   6.841921658252e-01      7.090006066528e-01      7.040227791099e-01      6.964859371424e-01      
   6.844508816571e-01      7.082419099222e-01      7.037619949562e-01      6.962447843056e-01      
   6.864150429962e-01      7.073892505572e-01      7.033667886738e-01      6.968232364354e-01      
   6.901271200473e-01      7.063098712882e-01      7.028351816280e-01      6.981716102314e-01      
   6.954547919008e-01      7.051629193148e-01      7.021795168791e-01      7.002920328750e-01      
   7.019677722413e-01      7.039574643227e-01      7.014257295907e-01      7.029619143191e-01      
   7.093878338157e-01      7.027608748940e-01      7.006104301707e-01      7.060665795316e-01      
   7.171573596394e-01      7.016350604935e-01      6.997762115488e-01      7.093537533657e-01      
   7.248551369667e-01      7.006278824212e-01      6.989658901194e-01      7.126385617374e-01      
   7.320810739287e-01      6.998177686733e-01      6.982165657580e-01      7.157676603792e-01      
   7.386543498050e-01      6.991564719010e-01      6.975544148054e-01      7.186340996390e-01      
   7.443893827416e-01      6.987246708866e-01      6.969910147504e-01      7.211956922137e-01      
   7.494015808639e-01      6.983323518506e-01      6.965217671656e-01      7.234164557468e-01      
   7.538593721400e-01      6.979792353584e-01      6.961266760281e-01      7.253814087320e-01      
   7.579932957645e-01      6.977559587654e-01      6.957733959134e-01      7.272512212598e-01      
   7.619652137112e-01      6.974635179038e-01      6.954221323837e-01      7.290013295429e-01      
   7.659968034488e-01      6.970630152334e-01      6.950316973563e-01      7.307174840328e-01      
   7.700854597916e-01      6.965788889454e-01      6.945658346055e-01      7.324105911131e-01      
   7.741322780423e-01      6.960053185071e-01      6.939988671857e-01      7.340300966210e-01      
   7.778356168204e-01      6.953535226219e-01      6.933197972309e-01      7.354391451214e-01      
   7.807474149820e-01      6.946479529391e-01      6.925342047708e-01      7.364404888243e-01      
   7.821883433148e-01      6.939207474073e-01      6.916636160550e-01      7.367338188289e-01      
   7.817697099464e-01      6.932055436357e-01      6.907423926341e-01      7.361569783553e-01      
   7.789674979584e-01      6.925752454385e-01      6.898125694571e-01      7.345022846031e-01      
   7.733788064034e-01      6.919631775887e-01      6.889173861762e-01      7.315392377437e-01      
   7.649676213345e-01      6.915080156238e-01      6.880944659413e-01      7.273109663998e-01      
   7.538698778070e-01      6.911214109877e-01      6.873696722980e-01      7.218141129481e-01      
   7.405448149154e-01      6.907921499473e-01      6.867526056304e-01      7.152360063837e-01      
   7.257495471834e-01      6.905426859646e-01      6.862344898823e-01      7.079272855666e-01      
   7.103482366531e-01      6.903091706968e-01      6.857888685566e-01      7.002570257769e-01      
   6.954249231178e-01      6.901484243225e-01      6.853751155781e-01      6.927816502509e-01      
   6.820784261123e-01      6.899583994439e-01      6.849443293279e-01      6.860070984878e-01      
   6.712230832637e-01      6.897993332956e-01      6.844467872558e-01      6.804478196952e-01      
   6.637119615721e-01      6.896167609939e-01      6.838398638273e-01      6.765403854703e-01      
   6.600109374040e-01      6.893615300802e-01      6.830952095342e-01      6.745266115421e-01      
   6.603698314423e-01      6.891000186453e-01      6.822040764883e-01      6.745819914285e-01      
   6.646864117215e-01      6.888220764404e-01      6.811799436821e-01      6.766466391727e-01      
   6.725264935460e-01      6.884812265708e-01      6.800579971508e-01      6.804571001745e-01      
   6.832676287807e-01      6.880681183062e-01      6.788914910093e-01      6.856636723895e-01      
   6.961091661022e-01      6.876437034910e-01      6.777454813735e-01      6.918634872665e-01      
   7.100860042566e-01      6.871274812874e-01      6.766888171479e-01      6.985124248017e-01      
   7.241777603243e-01      6.865482730818e-01      6.757855316771e-01      7.051120412777e-01      
   7.375956868945e-01      6.859375231699e-01      6.750868667885e-01      7.112977987940e-01      
   7.494623977677e-01      6.851976242404e-01      6.746250586128e-01      7.166099737011e-01      
   7.593212270546e-01      6.845054288087e-01      6.744097348556e-01      7.209434805368e-01      
   7.666559667627e-01      6.837111906727e-01      6.744273596144e-01      7.239967291857e-01      
   7.712270669515e-01      6.829339446561e-01      6.746436851587e-01      7.257390323379e-01      
   7.731129708011e-01      6.821950052910e-01      6.750087151137e-01      7.262326123262e-01      
   7.725021506742e-01      6.814835753602e-01      6.754633304717e-01      7.255670386772e-01      
   7.697006955436e-01      6.808778121349e-01      6.759465361589e-01      7.239282599681e-01      
   7.652124001310e-01      6.803241647992e-01      6.764022740986e-01      7.215209539667e-01      
   7.595388042251e-01      6.798517566651e-01      6.767849047348e-01      7.185915323100e-01      
   7.532858564751e-01      6.794476935162e-01      6.770627401481e-01      7.154148011750e-01      
   7.469173042623e-01      6.791175176227e-01      6.772193597169e-01      7.122110821520e-01      
   7.409375783270e-01      6.787706923611e-01      6.772527927536e-01      7.091732602385e-01      
   7.357683999282e-01      6.784556312953e-01      6.771729568858e-01      7.065311134411e-01      
   7.314445389374e-01      6.780754776228e-01      6.769979536665e-01      7.042546450643e-01      
   7.281387841560e-01      6.776221490438e-01      6.767499176244e-01      7.024264856353e-01      
   7.256233788691e-01      6.770391256914e-01      6.764510854214e-01      7.009104208176e-01      
   7.235662641514e-01      6.763627817452e-01      6.761206147549e-01      6.995665023416e-01      
   7.216562700800e-01      6.755336917399e-01      6.757724759522e-01      6.982142395385e-01      
   7.194316737625e-01      6.746398851652e-01      6.754145139131e-01      6.966758943521e-01      
   7.164664418436e-01      6.736231020740e-01      6.750485844260e-01      6.947145795840e-01      
   7.125165547188e-01      6.725671806391e-01      6.746715421424e-01      6.922537470942e-01      
   7.074551772208e-01      6.715099155920e-01      6.742768083714e-01      6.892482617611e-01      
   7.013807412077e-01      6.704422300958e-01      6.738562615145e-01      6.857370256020e-01      
   6.944590241612e-01      6.695034083931e-01      6.734022418992e-01      6.818670571785e-01      
   6.871280892913e-01      6.686284599737e-01      6.729095138902e-01      6.778151637043e-01      
   6.799593856578e-01      6.679164096453e-01      6.723770585970e-01      6.739109967742e-01      
   6.732691421641e-01      6.673574849923e-01      6.718095720553e-01      6.703067965026e-01      
   6.676590078672e-01      6.669782971095e-01      6.712185224064e-01      6.673185656919e-01      
   6.633572473478e-01      6.667465617012e-01      6.706225904293e-01      6.650497453941e-01      
   6.605166437928e-01      6.666433714238e-01      6.700473006584e-01      6.635729366841e-01      
   6.590001236849e-01      6.666635746610e-01      6.695236654020e-01      6.628207737826e-01      
   6.585527300768e-01      6.667718150248e-01      6.690857291863e-01      6.626495296330e-01      
   6.587361899526e-01      6.669283191179e-01      6.687670268120e-01      6.628195983126e-01      
   6.590051256926e-01      6.670913680491e-01      6.685961511074e-01      6.630359197281e-01      
   6.589168478035e-01      6.672197840084e-01      6.685918439368e-01      6.630553196159e-01      
   6.581012187643e-01      6.672970131003e-01      6.687582333574e-01      6.626831653204e-01      
   6.563299848039e-01      6.672467910987e-01      6.690809857045e-01      6.617658772271e-01      
   6.535973445607e-01      6.671082543862e-01      6.695251703611e-01      6.603182441833e-01      
   6.502866098139e-01      6.668016838790e-01      6.700355127630e-01      6.584923738571e-01      
   6.467685547344e-01      6.663860233272e-01      6.705394357374e-01      6.565040176591e-01      
   6.436181379778e-01      6.658269806063e-01      6.709528944582e-01      6.546283842557e-01      
   6.414850883618e-01      6.651857906605e-01      6.711885598235e-01      6.532279584485e-01      
   6.408336254459e-01      6.644724778956e-01      6.711654777922e-01      6.525460190813e-01      
   6.421845619141e-01      6.637063664800e-01      6.708190063541e-01      6.528567853653e-01      
   6.455956524594e-01      6.629916169701e-01      6.701096703002e-01      6.542358179838e-01      
   6.510418714198e-01      6.623318317763e-01      6.690296152091e-01      6.566625885952e-01      
   6.582548394807e-01      6.617462286396e-01      6.676055942241e-01      6.599982253840e-01      
   6.666714044532e-01      6.613214318519e-01      6.658978592562e-01      6.639910298850e-01      
   6.755795748127e-01      6.610505589417e-01      6.639948942826e-01      6.682755835279e-01      
   6.843837207004e-01      6.609096094621e-01      6.620045360559e-01      6.725442569604e-01      
   6.922332507971e-01      6.608942774199e-01      6.600425749324e-01      6.763822839871e-01      
   6.985532523391e-01      6.609825737634e-01      6.582203176916e-01      6.795082976991e-01      
   7.028745369270e-01      6.610829487315e-01      6.566327532269e-01      6.816585446248e-01      
   7.049618849522e-01      6.611714480216e-01      6.553488624456e-01      6.827156584361e-01      
   7.046252637128e-01      6.611862218776e-01      6.544052767729e-01      6.825602654372e-01      
   7.019979932622e-01      6.610545779549e-01      6.538039796394e-01      6.812187513282e-01      
   6.973074838524e-01      6.607366687553e-01      6.535141536142e-01      6.787758274856e-01      
   6.908799621292e-01      6.602480164495e-01      6.534777012168e-01      6.753903497982e-01      
   6.830452513178e-01      6.595539568715e-01      6.536174978429e-01      6.711968401512e-01      
   6.742942496415e-01      6.586960346678e-01      6.538471353547e-01      6.664495092940e-01      
   6.650015717547e-01      6.576991504524e-01      6.540808185374e-01      6.613402821487e-01      
   6.553650145276e-01      6.566544888765e-01      6.542421844952e-01      6.560094348728e-01      
   6.458417532879e-01      6.556063944824e-01      6.542710955879e-01      6.507057578347e-01      
   6.366230750170e-01      6.546149489709e-01      6.541278508232e-01      6.455563350831e-01      
   6.279894399278e-01      6.537305612929e-01      6.537946916948e-01      6.407307461407e-01      
   6.203218279966e-01      6.530046625277e-01      6.532748664849e-01      6.364534907984e-01      
   6.138742344804e-01      6.524346640487e-01      6.525897961744e-01      6.328608298365e-01      
   6.089609986154e-01      6.520308621815e-01      6.517750192622e-01      6.301280544160e-01      
   6.058457572817e-01      6.517505001416e-01      6.508755824687e-01      6.283790856776e-01      
   6.048039745199e-01      6.515858214849e-01      6.499414225907e-01      6.277592648260e-01      
   6.061771429261e-01      6.514697884635e-01      6.490231042816e-01      6.284155433099e-01      
   6.098080871793e-01      6.513170225603e-01      6.481680944037e-01      6.302209038701e-01      
   6.158037893567e-01      6.511126520331e-01      6.474176095824e-01      6.332121590905e-01      
   6.238440995338e-01      6.508350032237e-01      6.468039945822e-01      6.371966545198e-01      
   6.334071348311e-01      6.504436120764e-01      6.463485801397e-01      6.418688531893e-01      
   6.438900216614e-01      6.499138828963e-01      6.460600182384e-01      6.468949405709e-01      
   6.544535743686e-01      6.492846772651e-01      6.459331764180e-01      6.518640025488e-01      
   6.642985893340e-01      6.485587920101e-01      6.459487582471e-01      6.563815130185e-01      
   6.725984927335e-01      6.477638490465e-01      6.460738699063e-01      6.600643820992e-01      
   6.785866611705e-01      6.469157775857e-01      6.462637428079e-01      6.625620103586e-01      
   6.818643314063e-01      6.461094006926e-01      6.464647328373e-01      6.637461521686e-01      
   6.820147627838e-01      6.453091934956e-01      6.466185524364e-01      6.634081673631e-01      
   6.791963685865e-01      6.445529001004e-01      6.466674797731e-01      6.616479344108e-01      
   6.737381260754e-01      6.438712096783e-01      6.465600748555e-01      6.586353940099e-01      
   6.662027636958e-01      6.432727439520e-01      6.462567668716e-01      6.546373651351e-01      
   6.572490376977e-01      6.427612211126e-01      6.457346025175e-01      6.499647636954e-01      
   6.476434984036e-01      6.423064549695e-01      6.449904840731e-01      6.449694562874e-01      
   6.381516195011e-01      6.419387643822e-01      6.440423761257e-01      6.400423908703e-01      
   6.293326616806e-01      6.416726043494e-01      6.429281979950e-01      6.354726807839e-01      
   6.214775839829e-01      6.414765182898e-01      6.417024087273e-01      6.313978751694e-01      
   6.147464318035e-01      6.413493471206e-01      6.404305918207e-01      6.279070175447e-01      
   6.089681080754e-01      6.413032086463e-01      6.391826169168e-01      6.249265570225e-01      
   6.039123087061e-01      6.413310778800e-01      6.380251588252e-01      6.223405272738e-01      
   5.992121167421e-01      6.414355476021e-01      6.370144603578e-01      6.199644765890e-01      
   5.944613492129e-01      6.415516264554e-01      6.361902161905e-01      6.175578073771e-01      
   5.894115428910e-01      6.416835209319e-01      6.355713281690e-01      6.149924179372e-01      
   5.840392007407e-01      6.418296825726e-01      6.351540553769e-01      6.122529663639e-01      
   5.784735771308e-01      6.418792953104e-01      6.349127888289e-01      6.093522889466e-01      
   5.729910549849e-01      6.418585567279e-01      6.348033644199e-01      6.064480287465e-01      
   5.681771190561e-01      6.417375450086e-01      6.347685317903e-01      6.038382146843e-01      
   5.644361597234e-01      6.414494970463e-01      6.347449548981e-01      6.017119666163e-01      
   5.624165903471e-01      6.410300700095e-01      6.346709534313e-01      6.004381286067e-01      
   5.625060841661e-01      6.404072553010e-01      6.344941121724e-01      6.001941164748e-01      
   5.650143168840e-01      6.397183940452e-01      6.341778906868e-01      6.012071618083e-01      
   5.699730643492e-01      6.389004040052e-01      6.337064576823e-01      6.034534125223e-01      
   5.771777152426e-01      6.380481667889e-01      6.330871496399e-01      6.068502147334e-01      
   5.861596146220e-01      6.371383487676e-01      6.323502021085e-01      6.111176392271e-01      
   5.963495446785e-01      6.362349761607e-01      6.315457043994e-01      6.159695108867e-01      
